,doctor_link,price,experience,rating,review_count,clinics_count,dist_center,spec,is_kids,is_adults,doctor_source,district,price_log
29790,https://docdoc.ru/doctor/Sahu_Karina,1590.0,18.0,3.4210772735588275,9.0,2.0,17.68161437981013,гинеколог,False,True,Обе платформы,,7.372118028337787
29798,https://docdoc.ru/doctor/Sayan_Irina,3150.0,31.0,3.5982142857142856,4.0,2.0,3.8150456640304946,другое,False,True,Обе платформы,район Хамовники,8.055475141757274
29800,https://docdoc.ru/doctor/Sayapina_Irina,1210.0,25.0,4.37267819656087,24.0,2.0,13.953698492843781,акушер,False,True,Обе платформы,,7.099201743553092
29807,https://docdoc.ru/doctor/Svaykina_Tatyana,2625.0,46.0,4.125,0.0,2.0,9.831742701676392,гастроэнтеролог,False,True,Обе платформы,район Нагатино-Садовники,7.873217054862741
29811,https://prodoctorov.ru/moskva/vrach/63482-svetashov/,3000.0,,3.733333333333333,7.0,2.0,6.114045803243775,онколог,False,True,ProDoctorov,,8.006700845440367
29812,https://docdoc.ru/doctor/Svetikova_Anastasiya,7250.0,22.0,4.660416666666666,6.0,3.0,22.400999832052175,диетолог,False,True,Обе платформы,район Куркино,8.888894669371593
29813,https://docdoc.ru/doctor/Svetlakov_Vyacheslav,2900.0,24.0,4.0703236698269,45.0,2.0,2.6493950686014442,терапевт,False,True,Обе платформы,Таганский район,7.972810784121404
29814,https://docdoc.ru/doctor/Svetlakova_Elena_2,3245.0,28.0,3.924817890360232,5.0,3.0,5.658192598861639,терапевт,False,True,Обе платформы,район Лефортово,8.085178748074537
29825,https://docdoc.ru/doctor/Svidina_Darya,4000.0,12.0,3.93125,4.0,2.0,5.323794678134526,терапевт,False,True,Обе платформы,,8.294299608857235
29826,https://docdoc.ru/doctor/Svidinskaya_Mariya,3700.0,11.0,4.701051702214,31.0,5.0,1.8593091682859662,акушер,False,True,Обе платформы,Мещанский район,8.216358332386156
29847,https://docdoc.ru/doctor/Sviridova_Anastasiya_5,3195.0,4.0,4.362378602514601,6.0,6.0,5.291718205513534,эндокринолог,False,True,Обе платформы,Гагаринский район,8.069655306886165
29848,https://docdoc.ru/doctor/Sviridova_Anna_7,3300.0,22.0,4.125,0.0,3.0,1.9155464367898989,терапевт,False,True,Обе платформы,Таганский район,8.101980731853192
29856,https://docdoc.ru/doctor/Sviridonova_Marina,6000.0,20.0,4.301735718784983,26.0,4.0,6.643732971595943,диетолог,False,True,Обе платформы,Савёловский район,8.699681400989514
29857,https://prodoctorov.ru/moskva/vrach/1277076-svirina/,3500.0,,3.75,3.0,2.0,4.43051123469647,детский невролог,True,False,ProDoctorov,,8.160803920954665
29861,https://docdoc.ru/doctor/Svist_Natalya,3000.0,19.0,4.187365260059374,13.0,3.0,17.410154379184355,гастроэнтеролог,False,True,Обе платформы,микрорайон Павшинская Пойма,8.006700845440367
29862,https://docdoc.ru/doctor/Svist_Svetlana,3400.0,36.0,3.667577997844269,46.0,2.0,,акушер,False,True,Обе платформы,,8.131824785007195
29864,https://docdoc.ru/doctor/Svistkova_Tatyana,12900.0,5.0,4.9483375138906,37.0,1.0,9.718065506544988,гинеколог,False,True,Обе платформы,район Черёмушки,9.465060106725137
